STATE,NPI,NPPES Provider Last Name,NPPES Provider First Name,NPPES Provider ZIP Code,NPPES Provider State,Specialty Description,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,Long-Acting Opioid Claim Count,Long-Acting Opioid Prescribing Rate,,
AZ,1124414693,RAINBOLT,MATTHEW,86404,AZ,Physician Assistant,223,89,39.9103139,0,0,,
AZ,1023363009,JONES,JOSHUA,85340,AZ,Urology,138,59,42.75362319,0,0,,
AZ,1821052069,YANG,FARLEY,85258,AZ,Radiation Oncology,271,53,19.55719557,,,,
AZ,1578587879,DANIEL,MELANIE,85707,AZ,Nurse Practitioner,1803,73,4.048807543,0,0,,
AZ,1770740367,MEHAN,RAHUL,85206,AZ,Urology,1582,98,6.194690266,0,0,,
AZ,1477532497,WORRALL,MARTIN,85704,AZ,Ophthalmology,836,0,0,0,,,
AZ,1487025086,HARREL,SHAYE,85037,AZ,Physician Assistant,468,0,0,0,,,
AZ,1710274626,PRUDHVI,KALYAN,85724,AZ,Internal Medicine,134,13,9.701492537,,,,
AZ,1518963198,KAZI,NADEEM,85122,AZ,Gastroenterology,4394,0,0,0,,,
AZ,1962493072,KANE,BARBARA,85723,AZ,Nurse Practitioner,131,0,0,0,,,
AZ,1265567473,KOHLERMAN-VIDALES,NANCY,85021,AZ,Nurse Practitioner,225,0,0,0,,,
AZ,1316263411,SALINS,NAOMI,85013,AZ,Neurology,2699,0,0,0,,,
AZ,1467434852,CREMER,ROBIN,85259,AZ,Physician Assistant,33,0,0,0,,,
AZ,1790943900,MUALA,SAMER,85006,AZ,Family Practice,303,42,13.86138614,,,,
AZ,1043203672,HOLMES,JOHN,85202,AZ,Obstetrics & Gynecology,38,0,0,0,,,
AZ,1659324721,ROSS,J BURR,85253,AZ,Pulmonary Disease,505,11,2.178217822,0,0,,
AZ,1396966743,DESAI,RIKESH,85374,AZ,Family Practice,9805,567,5.782763896,48,8.465608466,,
AZ,1962505826,KUMI,JONES,85012,AZ,Internal Medicine,31,0,0,0,,,
AZ,1821075235,HARDY,ARTHUR,85939,AZ,Nurse Practitioner,1521,18,1.183431953,,,,
AZ,1720069461,DURAN,JUDY,85747,AZ,Family Practice,344,0,0,0,,,
AZ,1932383130,HURWITZ,ROBERT,85087,AZ,Pediatric Medicine,720,21,2.916666667,0,0,,
AZ,1750391363,FERRY,LAURA,85259,AZ,Hospitalist,80,0,0,,,,
AZ,1902833601,BURKE,JENNIFER,85255,AZ,Family Practice,1526,31,2.031454784,,,,
AZ,1528514205,JANSKY,MARKETA,85701,AZ,Nurse Practitioner,1728,30,1.736111111,0,0,,
AZ,1467983882,DALHAUG,HEIDI,85233,AZ,Nurse Practitioner,137,17,12.40875912,0,0,,
AZ,1801186903,OETGEN,WILLIAM,85746,AZ,Psychiatry,1255,0,0,0,,,
AZ,1821000431,YOUNG,SCOTT,85027,AZ,Physician Assistant,1113,12,1.078167116,0,0,,
AZ,1275548745,PARISH,BROOKE,85364,AZ,Internal Medicine,37,0,0,0,,,
AZ,1396137337,CHOI,HEESUN,86409,AZ,Student in an Organized Health Care Education/Training Program,96,0,0,0,,,
AZ,1154368793,FERGUSON,ANNE,85013,AZ,Physician Assistant,119,31,26.05042017,0,0,,
AZ,1821254996,DIAS,DOLORES,85268,AZ,Nurse Practitioner,40,0,0,0,,,
AZ,1831206408,CARRIKER,MARY,85018,AZ,Ophthalmology,467,0,0,0,,,
AZ,1750318424,SCHRAFF,SCOTT,85016,AZ,Otolaryngology,22,0,0,0,,,
AZ,1164683793,EGNATIOS,GENEVIEVE,85255,AZ,Dermatology,1087,32,2.943882245,,,,
AZ,1235564865,WILCOX,LAUREN,85006,AZ,Physician Assistant,250,48,19.2,0,0,,
AZ,1669500070,PASTERZ,ROBERT,85375,AZ,Internal Medicine,29,0,0,0,,,
AZ,1972916955,GAYNOR,PRYCE,85724,AZ,Internal Medicine,12,0,0,0,,,
AZ,1588722912,WOODS,GORDON,85724,AZ,Internal Medicine,337,0,0,0,,,
AZ,1457427445,HAWRYLKIW,SUSAN,85048,AZ,Nurse Practitioner,1647,138,8.378870674,90,65.2173913,,
AZ,1942511555,SEYMOUR,ERIN,85205,AZ,Physician Assistant,55,0,0,0,,,
AZ,1316318900,ROSS,RAQUEL,85741,AZ,Physician Assistant,327,96,29.35779817,0,0,,
AZ,1740389550,STOJANOVIC,MICHAEL,85248,AZ,Dentist,66,12,18.18181818,0,0,,
AZ,1578939898,KRISHNAKUMAR,SOBHA,85008,AZ,Nurse Practitioner,79,0,0,0,,,
AZ,1154496180,SINGH,PREETI,85260,AZ,Dentist,13,0,0,0,,,
AZ,1487658175,IRIZARRY,LUIS,85032,AZ,Family Practice,3282,82,2.498476539,0,0,,
AZ,1366466633,PAPEZ,ANDREW,85016,AZ,Cardiology,13,0,0,0,,,
AZ,1609328848,HAINS,PATRICIA,85254,AZ,Nurse Practitioner,3203,275,8.585700905,62,22.54545455,,
AZ,1659756542,JONES,MATTHEW,85390,AZ,Nurse Practitioner,3533,297,8.406453439,34,11.44781145,,
AZ,1811967482,TURNER,TERRY,85283,AZ,Family Practice,416,0,0,0,,,
AZ,1194745133,DIEHL,KENT,86001,AZ,Family Practice,5521,628,11.37475095,115,18.31210191,,
AZ,1275855231,FLACK,JEFFREY,85233,AZ,Physician Assistant,234,22,9.401709402,0,0,,
AZ,1528407517,MILLER,JASON,85029,AZ,Dentist,123,45,36.58536585,0,0,,
AZ,1750365094,VERMA,DEEPA,85306,AZ,Internal Medicine,421,55,13.06413302,0,0,,
AZ,1871669820,EHRBRIGHT,CHRISTOPHER,85222,AZ,Dentist,56,0,0,0,,,
AZ,1619331089,YUNUS,ASFIYA,85006,AZ,Family Practice,94,0,0,0,,,
AZ,1467650499,MCCORD,JASON,85226,AZ,Optometry,13,0,0,0,,,
AZ,1710923537,LEE,JUNGWOO,85382,AZ,Dentist,29,11,37.93103448,0,0,,
AZ,1073601415,ODLE,LEO,85295,AZ,Internal Medicine,7795,481,6.170622194,68,14.13721414,,
AZ,1306373022,YATES,ALEXANDER,86409,AZ,Nurse Practitioner,105,0,0,0,,,
AZ,1811435373,STODDARD,MARY,85390,AZ,Nurse Practitioner,117,0,0,0,,,
AZ,1265572358,GREENBERG,DAVID,85013,AZ,Addiction Medicine,84,0,0,0,,,
AZ,1588674626,PARFITT,RONALD,86322,AZ,Family Practice,7651,391,5.110443079,17,4.347826087,,
AZ,1801269444,PIZZATO,ANDRIA,86336,AZ,Nurse Practitioner,1021,60,5.876591577,,,,
AZ,1447631908,SMITH,TAMMY,86403,AZ,Nurse Practitioner,381,0,0,0,,,
AZ,1811069628,WREN,DIANE,85255,AZ,Nurse Practitioner,4239,152,3.585751357,,,,
AZ,1417018938,CASTILLA,JULIE,85258,AZ,Obstetrics & Gynecology,168,0,0,0,,,
AZ,1790746717,FOUTCH,PHILIP,85202,AZ,Gastroenterology,506,0,0,0,,,
AZ,1669874533,SHARMA,MONASHA,85375,AZ,Physician Assistant,579,155,26.77029361,0,0,,
AZ,1134347511,MILISEN,ROBERT,85281,AZ,Naturopath,126,0,0,0,,,
AZ,1164723300,GRUBB,JANINA,85258,AZ,Nurse Practitioner,598,61,10.2006689,,,,
AZ,1497958870,STOOR,MICHAEL,85213,AZ,Dentist,184,83,45.10869565,0,0,,
AZ,1124197983,WOLIN,ANDREW,85251,AZ,Plastic and Reconstructive Surgery,153,29,18.95424837,0,0,,
AZ,1912930124,AKING,RODD,85031,AZ,Internal Medicine,5125,90,1.756097561,0,0,,
AZ,1437101755,SCHWARTZ,JONATHAN,85712,AZ,Hematology-Oncology,1794,79,4.403567447,,,,
AZ,1922147511,FULLER,CAROLYN,85004,AZ,Naturopath,23,0,0,0,,,
AZ,1447479993,CONTRERAS,YOLANDA,85716,AZ,Dentist,14,0,0,0,,,
AZ,1508927401,DUNCAN,PASTORA,85301,AZ,Dentist,75,11,14.66666667,0,0,,
AZ,1265415392,DAVIS,RANDEL,85015,AZ,Emergency Medicine,96,27,28.125,0,0,,
AZ,1902886377,LEGARRETA,SHEL-DON,85283,AZ,Internal Medicine,14564,929,6.378742104,141,15.17761033,,
AZ,1568670958,DOSTAL,PATRICK,85301,AZ,Dentist,32,11,34.375,0,0,,
AZ,1508980582,ELLIS,SCOTT,85234,AZ,Orthopedic Surgery,498,265,53.21285141,,,,
AZ,1013305283,MORTENSEN,BRUCE,86001,AZ,Physician Assistant,136,0,0,0,,,
AZ,1972565695,ECKEL,DENNIS,85251,AZ,Obstetrics & Gynecology,138,0,0,0,,,
AZ,1831503697,VLAHOPOULOS,ALEX,85541,AZ,Emergency Medicine,197,23,11.6751269,0,0,,
AZ,1790772036,PRIOR,CHAD,85614,AZ,Internal Medicine,3601,124,3.44348792,12,9.677419355,,
AZ,1669783064,ROSS,WILLIAM,85712,AZ,Pain Management,2730,1355,49.63369963,260,19.18819188,,
AZ,1295250983,GRAVES,ROBERT,85308,AZ,Nurse Practitioner,88,0,0,,,,
AZ,1003349887,LOUGEE,HEATHER,85251,AZ,Student in an Organized Health Care Education/Training Program,77,0,0,,,,
AZ,1740591221,GORA,CAROL,86001,AZ,Nurse Practitioner,18,0,0,,,,
AZ,1497167134,GEISEL,KURT,86001,AZ,Dentist,35,0,0,0,,,
AZ,1265441661,BUCKLEY,LAURA,85006,AZ,Family Practice,442,0,0,0,,,
AZ,1588687917,KULICK,DOINA,85259,AZ,Internal Medicine,122,0,0,0,,,
AZ,1508814179,THOMAS,DEBORA,85381,AZ,Dermatology,30,0,0,0,,,
AZ,1174961122,ROSENBAUM,SAMUEL,85258,AZ,Orthopaedic Surgery,20,16,80,,,,
AZ,1447665740,WOODS,DOMINIQUE,85724,AZ,General Surgery,40,0,0,0,,,
AZ,1497753719,WEST,LARRY,85715,AZ,Dentist,51,0,0,0,,,
AZ,1720245806,AHMANN,MICHAEL,85258,AZ,Family Practice,941,98,10.41445271,35,35.71428571,,
AZ,1174808307,GRANT,FREDERICK,85255,AZ,Specialist,18,0,0,0,,,
AZ,1376835157,NASSER,MOHAMMAD,85281,AZ,Internal Medicine,792,39,4.924242424,,,,
AZ,1336190297,VINCENT,JAMES,85304,AZ,Internal Medicine,163,24,14.72392638,,,,
AZ,1417295049,GINGRAS,MICHAEL,85621,AZ,Dentist,98,0,0,0,,,
AZ,1235118753,SAUNDERS,DANIEL,85282,AZ,Podiatry,234,41,17.52136752,0,0,,
AZ,1609964147,BIPAR,ALI,85032,AZ,Dentist,263,88,33.46007605,0,0,,
AZ,1679947501,ITZEN,ALAN,86033,AZ,Pharmacist,35,0,0,0,,,
AZ,1013254127,SMITH,KRISTI,85224,AZ,Nurse Practitioner,117,59,50.42735043,0,0,,
AZ,1073629796,SHAY,JUDITH,85705,AZ,Psychiatry & Neurology,2961,0,0,0,,,
AZ,1235557455,HARRISON,JESSICA,85756,AZ,Psychiatry,1617,0,0,0,,,
AZ,1740298058,SUAREZ,J,85013,AZ,Emergency Medicine,130,35,26.92307692,,,,
AZ,1285652347,SCHULTZ,JEFFREY,85020,AZ,Emergency Medicine,186,44,23.65591398,0,0,,
AZ,1841287794,PARKER,STEVEN,85020,AZ,Internal Medicine,20,0,0,0,,,
AZ,1083681936,HAMON,FORREST,85020,AZ,Anesthesiology,15,0,0,0,,,
AZ,1306028303,RAVULA,RAJNIKANTH,85248,AZ,Internal Medicine,1056,80,7.575757576,,,,
AZ,1144357971,SULLIVAN,SHELDON,85234,AZ,Dentist,14,0,0,0,,,
AZ,1851603195,FOSS,CASSANDRA,85013,AZ,Obstetrics & Gynecology,40,0,0,0,,,
AZ,1114054996,MCKERLIE,VICTOR,85008,AZ,Dentist,32,0,0,0,,,
AZ,1174547327,HYNEMAN,MICHAEL,85203,AZ,Dentist,139,34,24.46043166,0,0,,
AZ,1942504683,APPACHU,KARIAPPA,85284,AZ,Nephrology,1258,31,2.464228935,0,0,,
AZ,1144338039,HALDORSON,ERICK,85635,AZ,Nurse Practitioner,2166,191,8.818097876,15,7.853403141,,
AZ,1992013122,RODRIGUEZ,PATRICIA,85365,AZ,Nurse Practitioner,2031,20,0.984736583,,,,
AZ,1164649141,FUENTES,JOEL,85033,AZ,Physician Assistant,1227,16,1.30399348,0,0,,
AZ,1396029534,DEVILLE,LAUREN,85704,AZ,Naturopath,34,0,0,0,,,
AZ,1689010076,FIELDS,NADAV,85006,AZ,Internal Medicine,485,27,5.567010309,,,,
AZ,1881633212,OSPINA,MARIA,85020,AZ,Neurology,2706,0,0,0,,,
AZ,1386676922,WILSON,SPENCER,85296,AZ,Oral Surgery (Dentist only),381,103,27.03412074,0,0,,
AZ,1235585167,RAYFIELD,CORBIN,85259,AZ,Internal Medicine,137,0,0,,,,
AZ,1326111741,LA MARRE,MARTHA,85258,AZ,Physician Assistant,95,0,0,0,,,
AZ,1386041895,COOK,PHILLIP,85710,AZ,Nurse Practitioner,8956,246,2.746761947,65,26.42276423,,
AZ,1366521478,SHAPIRO,EDWARD,85022,AZ,Family Practice,4506,87,1.930758988,0,0,,
AZ,1639126543,VERBRIDGE,JILL,85721,AZ,Nurse Practitioner,492,24,4.878048781,,,,
AZ,1811356512,ENGELBY,JENNIFER,85224,AZ,Physician Assistant,35,0,0,0,,,
AZ,1407817935,SCHOP,DEREK,85711,AZ,Dentist,45,29,64.44444444,0,0,,
AZ,1073585014,HONAN,VINCENT,85020,AZ,Gastroenterology,1122,0,0,,,,
AZ,1407800261,SAMADDAR,KRIS,85251,AZ,Emergency Medicine,140,31,22.14285714,0,0,,
AZ,1992752232,ZAVALA ALARCON,EDGARDO,85206,AZ,Internal Medicine,93,15,16.12903226,0,0,,
AZ,1104889294,ELMORE,DIANE,85201,AZ,Emergency Medicine,236,39,16.52542373,15,38.46153846,,
AZ,1356729594,MCKENNA,SARAH,85209,AZ,Family Practice,448,0,0,0,,,
AZ,1447506266,CLICK,CAROLYN,86503,AZ,Optometry,131,0,0,0,,,
AZ,1629093760,BRATSCH,JOHN,85941,AZ,Pediatric Medicine,78,0,0,0,,,
AZ,1992018048,ALLRED,JOSEPH,85286,AZ,Dentist,83,0,0,0,,,
AZ,1063817807,HOUSER,RYAN,85259,AZ,Nurse Practitioner,147,0,0,0,,,
AZ,1497778740,RAPPOPORT,LOUIS,85020,AZ,Orthopedic Surgery,748,523,69.9197861,23,4.397705545,,
AZ,1346218591,GABE,LYNN,85901,AZ,Optometry,161,0,0,0,,,
AZ,1366444580,KING,TERESA,85382,AZ,Nurse Practitioner,2794,205,7.337151038,21,10.24390244,,
AZ,1851351068,TSEMO,GISLAINE,85037,AZ,Internal Medicine,27,0,0,0,,,
AZ,1568831881,JOHNSON,NICKOLAS,86409,AZ,Pharmacist,16,0,0,0,,,
AZ,1205997756,MCLAUGHLIN,TERENCE,85033,AZ,Dentist,80,22,27.5,0,0,,
AZ,1104354877,KING,ALICIA,86326,AZ,Dentist,85,11,12.94117647,0,0,,
AZ,1366869638,MELROSE,MELODY,85014,AZ,Nurse Practitioner,623,0,0,0,,,
AZ,1922535475,CRANCH-KANIUT,CHESLEY,85203,AZ,Nurse Practitioner,520,27,5.192307692,,,,
AZ,1912442484,BARNETT,CHRISTOPHER,85901,AZ,Pharmacist,15,0,0,0,,,
AZ,1942230925,RASMUSSEN,BRADLEY,85044,AZ,Dermatology,755,0,0,0,,,
AZ,1306258116,CID,RODRIGO,86442,AZ,Nurse Practitioner,8141,247,3.034025304,,,,
AZ,1942408844,EVANS,JEANNIE,85901,AZ,Family Practice,5837,277,4.745588487,56,20.2166065,,
AZ,1992061071,BEESTON,PAUL,85234,AZ,Emergency Medicine,561,115,20.49910873,0,0,,
AZ,1316186398,CRAWFORD,VALERIE,85741,AZ,Nurse Practitioner,35,0,0,0,,,
AZ,1003896051,LAU,AUGUSTINE,85364,AZ,Hematology-Oncology,496,39,7.862903226,14,35.8974359,,
AZ,1093815706,HOFMANN,STEVEN,85033,AZ,Dentist,52,0,0,0,,,
AZ,1720063027,HATCH,RAY,85704,AZ,Family Practice,9621,1219,12.6702006,338,27.72764561,,
AZ,1326039082,WHEELER,LARRY,85711,AZ,Dentist,86,12,13.95348837,0,0,,
AZ,1689896060,SHERMAN,JASON,85023,AZ,Physical Medicine and Rehabilitation,1878,1263,67.25239617,335,26.52414885,,
AZ,1801008834,NORGAARD,CORI,85202,AZ,Internal Medicine,128,0,0,0,,,
AZ,1356894240,NGUEHA-NANA,CLARISSE,85349,AZ,Nurse Practitioner,176,0,0,0,,,
AZ,1548428717,NEWELL,LINDA,85118,AZ,Internal Medicine,162,12,7.407407407,0,0,,
AZ,1184827255,SAHAI,ROHIT,85225,AZ,General Surgery,99,46,46.46464647,0,0,,
AZ,1013381268,BELONE,KRISTY,85704,AZ,Nurse Practitioner,29,0,0,0,,,
AZ,1790759892,CHABRA,YOGINDER,85224,AZ,Family Practice,53,0,0,0,,,
AZ,1033468699,FRANCO CORSO,DIANA,85259,AZ,Internal Medicine,35,0,0,0,,,
AZ,1154369577,ARSLAN,WAQAS,85008,AZ,Hematology-Oncology,123,41,33.33333333,12,29.26829268,,
AZ,1659443745,HAMMOND,BRANDY,85008,AZ,Nurse Practitioner,3027,0,0,0,,,
AZ,1164490124,PERLSTEIN,EDWARD,85206,AZ,Cardiology,8199,18,0.219538968,0,0,,
AZ,1891759452,KARRA,RAMESH,85711,AZ,Family Practice,230,22,9.565217391,,,,
AZ,1255308300,GARCIA,ROSA,85621,AZ,Nurse Practitioner,1514,0,0,0,,,
AZ,1659648343,ZEITER,EDWARD,85739,AZ,Pharmacist,12,0,0,0,,,
AZ,1659359628,HARDEMAN,JULIA,85714,AZ,Family Practice,1021,39,3.819784525,0,0,,
AZ,1578911764,DEWULF,ALEXANDRA,85018,AZ,Physician Assistant,118,43,36.44067797,,,,
AZ,1174057400,PINEDA,MIGUEL,85724,AZ,Emergency Medicine,22,0,0,0,,,
AZ,1730183799,THOMPSON,JOEL,85712,AZ,Hand Surgery,321,255,79.43925234,,,,
AZ,1821161068,LABRANCHE,JANICE,85037,AZ,Obstetrics & Gynecology,20,0,0,0,,,
AZ,1841282159,ROSS,HELEN,85054,AZ,Hematology-Oncology,118,0,0,,,,
AZ,1114009164,KANE,DONALD,85712,AZ,Pediatric Medicine,25,0,0,0,,,
AZ,1396759510,PFEIFFER,SHARON,85283,AZ,Nurse Practitioner,16,0,0,0,,,
AZ,1447435789,EL KHOURY,ZIAD,85244,AZ,Cardiology,3244,0,0,0,,,
AZ,1851384895,DEONARAIN,NATASHA,85286,AZ,Family Practice,31,0,0,0,,,
AZ,1609289743,JACOBS,JENNIFER,85381,AZ,Nurse Practitioner,201,18,8.955223881,0,0,,
AZ,1255513206,RICHARDSON,JASON,85282,AZ,General Surgery,13,0,0,0,,,
AZ,1730385659,KAAR,DARIAN,85345,AZ,Dentist,197,58,29.44162437,0,0,,
AZ,1902889132,CROSS,MARY,85259,AZ,Physician Assistant,175,32,18.28571429,0,0,,
AZ,1144438243,CELJO,ADNAN,85202,AZ,Psychiatry,165,0,0,,,,
AZ,1265769749,STIPHO-MAJEED,SUHAIR,85021,AZ,Internal Medicine,2599,135,5.194305502,33,24.44444444,,
AZ,1780913236,MCNAIR,WILLIAM,85349,AZ,Nurse Practitioner,2351,69,2.93492131,20,28.98550725,,
AZ,1275876518,MCKEEVER,SARA,85710,AZ,Surgery,141,40,28.36879433,,,,
AZ,1699197038,NGUYEN,TUYET,85016,AZ,Physician Assistant,240,0,0,0,,,
AZ,1659371425,NOVAK,JODI,85377,AZ,Geriatric Medicine,2765,55,1.98915009,,,,
AZ,1932330271,GANDHI,ADARSH,85027,AZ,Dentist,170,27,15.88235294,0,0,,
AZ,1336536242,BOYADJIAN,SEVAG,85635,AZ,Student in an Organized Health Care Education/Training Program,13,0,0,0,,,
AZ,1417030214,AMAYA,LISA,85224,AZ,Physician Assistant,88,0,0,0,,,
AZ,1588956361,EFRON-EVERETT,MELISSA,85381,AZ,Dermatology,993,0,0,0,,,
AZ,1891829909,HOOGEWERF,LYNAIA,85308,AZ,Physician Assistant,331,0,0,0,,,
AZ,1518373901,SCHLEIER,APRIL,86326,AZ,Nurse Practitioner,921,0,0,0,,,
AZ,1861809618,NEPAL,BHARAT,85147,AZ,Nurse Practitioner,597,0,0,0,,,
AZ,1942245691,QURESHI,CRYSTAL,85374,AZ,Physician Assistant,778,27,3.470437018,,,,
AZ,1992993927,AMABILE,ORAZIO,85016,AZ,Thoracic Surgery,122,17,13.93442623,0,0,,
AZ,1952324519,WALDMAN,OWEN,85254,AZ,Dentist,54,0,0,0,,,
AZ,1194740969,SAMPSON,RONALD,85208,AZ,Internal Medicine,6891,177,2.568567697,15,8.474576271,,
AZ,1194164285,SALDANA,FERNANDO,85281,AZ,Nurse Practitioner,487,57,11.70431212,,,,
AZ,1831177500,GAMBINO,DEAN,85234,AZ,Otolaryngology,293,0,0,0,,,
AZ,1144526450,KUMAR,KAMLA,85259,AZ,Pediatric Medicine,29,0,0,0,,,
AZ,1134311079,MALLORY,JAMES,85374,AZ,Dentist,109,40,36.69724771,0,0,,
AZ,1922290253,CHAPARALA,HIMABINDU,85004,AZ,Nephrology,1493,0,0,0,,,
AZ,1568616027,MOHARRAM,RAMY,85255,AZ,Physician Assistant,46,14,30.43478261,0,0,,
AZ,1477582187,STARKEY,LIZABETH,85016,AZ,Physician Assistant,256,0,0,0,,,
AZ,1871932715,FELIX,JUAN,85204,AZ,Physician Assistant,2804,33,1.176890157,0,0,,
AZ,1801938865,KALFUS,STEVEN,85209,AZ,Nurse Practitioner,1006,0,0,0,,,
AZ,1609119478,SIMON,REBECCA,85745,AZ,Internal Medicine,590,0,0,0,,,
AZ,1437163557,WILLIAMS,LISA,86403,AZ,Physician Assistant,3273,45,1.374885426,,,,
AZ,1114933694,RUSING,THOMAS,86301,AZ,General Surgery,261,21,8.045977012,0,0,,
AZ,1144607532,MIGLANI,AMAR,85259,AZ,Otolaryngology,47,13,27.65957447,0,0,,
AZ,1205812294,FITCH,TOM,85259,AZ,Hospice and Palliative Care,217,71,32.71889401,36,50.70422535,,
AZ,1255701801,BREWTON,EMILY,85301,AZ,Physician Assistant,458,0,0,0,,,
AZ,1821146085,GIBBONS,TRYM,85705,AZ,Dentist,75,17,22.66666667,0,0,,
AZ,1306222641,VARGA,MARIA,85326,AZ,Physician Assistant,814,0,0,0,,,
AZ,1326270505,HARTSFIELD,JENNIFER,85018,AZ,Nurse Practitioner,1459,871,59.69842358,242,27.78415614,,
AZ,1952308264,QUINTANA,LUIS,85206,AZ,Nurse Practitioner,36,0,0,,,,
AZ,1003998741,SORCINELLI,LEE,85308,AZ,Dentist,65,17,26.15384615,0,0,,
AZ,1265696702,TAFOYA,PATRICK,85306,AZ,Family Practice,1746,72,4.12371134,0,0,,
AZ,1063485357,DAVIES,SANTOSH,85713,AZ,Emergency Medicine,142,15,10.56338028,0,0,,
AZ,1386177194,TARZI,FAWAZ,85013,AZ,Student in an Organized Health Care Education/Training Program,13,0,0,0,,,
AZ,1649236183,OLSEN,JEFFREY,85016,AZ,Optometry,2655,0,0,0,,,
AZ,1306829346,RAMIREZ,RACHELLE,85054,AZ,Physician Assistant,85,0,0,0,,,
AZ,1497861157,NEWMAN,CAROL,85021,AZ,Family Practice,5908,259,4.383886256,75,28.95752896,,
AZ,1750373718,KUBITZ,PETER,85050,AZ,Interventional Pain Management,1960,1256,64.08163265,365,29.06050955,,
AZ,1265896005,DINOVITZ,MATTHEW,85724,AZ,Psychiatry & Neurology,40,0,0,0,,,
AZ,1841749132,GOMEZ,KRISTA,85351,AZ,Nurse Practitioner,441,0,0,0,,,
AZ,1639135320,CHU,EDWARD,85013,AZ,Pediatric Medicine,21,0,0,0,,,
AZ,1134482219,DOMINGUEZ,CRISTIAN,85724,AZ,Internal Medicine,27,0,0,0,,,
AZ,1114929114,GORDON,MICHAEL,85258,AZ,Hematology-Oncology,573,31,5.410122164,,,,
AZ,1558525741,CHALY,THOMAS,85004,AZ,Pediatric Medicine,86,0,0,0,,,
AZ,1265570816,SALAZAR,HECTOR,85501,AZ,Family Practice,190,27,14.21052632,0,0,,
AZ,1194091256,ALTIERI,KATHARINE,85712,AZ,Emergency Medicine,170,0,0,0,,,
AZ,1134165848,LABBAN,CHRISTOPHER,85204,AZ,Family Practice,4085,150,3.671970624,13,8.666666667,,
AZ,1619917945,STREETMAN,MARY,85012,AZ,Family Practice,12,0,0,0,,,
AZ,1518256924,MATHUR,SUMIR,85213,AZ,Dentist,206,47,22.81553398,0,0,,
AZ,1073618161,LEDESMA,JAIME,85704,AZ,Obstetrics & Gynecology,322,0,0,0,,,
AZ,1366824740,VON DETTEN,TANYA,85015,AZ,Family Practice,399,0,0,0,,,
AZ,1407246838,STEWART,FELMER,85745,AZ,Nurse Practitioner,2382,0,0,0,,,
AZ,1427066570,GUERRERO,ALBERTO,85050,AZ,Internal Medicine,1631,421,25.81238504,28,6.650831354,,
AZ,1053318873,GUFFEY,WILLIAM,85213,AZ,Dentist,123,26,21.13821138,0,0,,
AZ,1346308541,FORD,ADAM,85203,AZ,Dentist,185,64,34.5945946,0,0,,
AZ,1811959703,KOMENAKA,IAN,85008,AZ,General Surgery,47,0,0,0,,,
AZ,1447440961,YI,SUN,85724,AZ,Radiation Oncology,157,16,10.1910828,,,,
AZ,1780657635,ROSS,MITCHELL,85013,AZ,Pediatric Medicine,39,0,0,0,,,
AZ,1275670861,MORROW,BROOKE,85008,AZ,Physician Assistant,3922,0,0,0,,,
AZ,1689866923,HUGHES,RAY,85541,AZ,Family Practice,47,0,0,0,,,
AZ,1083838460,SMITH,JAMES,85501,AZ,Dentist,41,0,0,0,,,
AZ,1609127398,BERRY,ERYN,85381,AZ,Nurse Practitioner,1630,0,0,0,,,
AZ,1427151091,GERSHWEIR,BARRY,85712,AZ,Obstetrics & Gynecology,154,0,0,0,,,
AZ,1568775583,CAULEY,KRISTIN,85255,AZ,Nurse Practitioner,369,0,0,0,,,
AZ,1730251034,D'ALESSANDRO,LISA,85202,AZ,Nurse Practitioner,51,0,0,0,,,
AZ,1609260777,EYBERG,BLAKE,85006,AZ,Student in an Organized Health Care Education/Training Program,55,22,40,0,0,,
AZ,1932101730,HETRICK,STUART,85048,AZ,Neurology,86,0,0,0,,,
AZ,1700885308,BOSSERT,GERALD,85541,AZ,Physician Assistant,31,0,0,0,,,
AZ,1144208430,HUMPHREYS,MITCHELL,85054,AZ,Urology,254,17,6.692913386,0,0,,
AZ,1265474100,KLEMMER,JANE,85374,AZ,Nurse Practitioner,569,40,7.029876977,,,,
AZ,1639216278,BARNS,TERRY,86301,AZ,Nurse Practitioner,535,0,0,,,,
AZ,1962892927,SPARKS,ASHLEY,85024,AZ,Physician Assistant,209,20,9.56937799,0,0,,
AZ,1083926877,SHEARD,SIMON,85013,AZ,Family Practice,5921,132,2.22935315,24,18.18181818,,
AZ,1497135388,VALDEZ,HERENDIRA,85003,AZ,Nurse Practitioner,2310,0,0,0,,,
AZ,1942672795,FURMANSKI,ELISE,85054,AZ,Physician Assistant,103,51,49.51456311,,,,
AZ,1730399353,THOMAS,LAURIE,85721,AZ,Family Practice,4282,79,1.844932275,16,20.25316456,,
AZ,1003072018,FECAROTTA,CHRISTOPHER,85037,AZ,Ophthalmology,194,0,0,0,,,
AZ,1972864775,ROBERTS,BRANDON,85142,AZ,Internal Medicine,5801,208,3.585588692,,,,
AZ,1598737892,GHAFOURI,ALI,85204,AZ,Plastic and Reconstructive Surgery,576,68,11.80555556,0,0,,
AZ,1245694959,ZHOU,ANDREW,85724,AZ,Ophthalmology,48,0,0,0,,,
AZ,1356717011,RUESCH,BREANNA,86403,AZ,Optometry,162,0,0,0,,,
AZ,1528356201,JOSEPHSON,SCOTT,85212,AZ,Dentist,63,0,0,0,,,
